Id,LotFrontage,LotArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,GarageArea,SalePrice,House_Age,House_Age_Squared,Garage_Age,Garage_Age_Squared,Remodel_Age,Remodel_Age_Squared,MSZoning_E,Alley_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,Exterior2nd_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,GarageCond_E,PavedDrive_E,PoolQC_E,Fence_E,MiscFeature_E,SaleType_E,SaleCondition_E,MSSubClass_E,OverallQual_E,OverallCond_E,BsmtFullBath_E,FullBath_E,HalfBath_E,BedroomAbvGr_E,KitchenAbvGr_E,TotRmsAbvGrd_E,Fireplaces_E,GarageCars_E,MoSold_E,2ndFlrSF_cat_E,BsmtFinSF1_cat_E,BsmtFinSF2_cat_E,BsmtUnfSF_cat_E,EnclosedPorch_cat_E,GarageArea_cat_E,MasVnrArea_cat_E,MiscVal_cat_E,OpenPorchSF_cat_E,PoolArea_cat_E,ScreenPorch_cat_E,TotalBsmtSF_cat_E,WoodDeckSF_cat_E,House_Decade_Built_E,Garage_Decade_Built_E,Remodel_Decade_Built_E
896,0.07008217127657257,-0.6852231978377751,-0.4529993871084551,-0.5717573495859236,-0.2187972423076992,0.45453372371946327,-0.04970508722618577,11.849404844423074,0.1448767909558767,0.14226568577919832,0.28140584584027517,0.275745982502648,0.5798033779763995,0.5668655231751903,4,3,1,2,1,11,5,5,5,7,5,3,8,10,3,2,4,3,3,4,2,3,6,6,3,2,6,2,7,4,6,3,4,6,3,1,5,4,5,5,15,6,8,3,1,3,7,4,8,2,3,5,2,2,2,2,2,2,2,2,2,1,1,2,1,9,6,2
897,-1.2016750217446392,-0.1810609940217162,0.12932343070165014,-0.1446116561541715,-0.29145975913436767,-0.9474443145474842,-1.0446315753110516,11.575909653758895,0.4234568688948106,0.4141158445912656,0.5712843235387117,0.557328790368285,0.7160419334400853,0.6979011174078563,2,1,1,2,1,2,5,5,5,6,2,3,5,5,2,2,4,2,3,4,2,5,6,6,5,1,6,2,7,2,3,2,4,6,3,1,5,4,5,2,1,4,5,1,1,2,2,4,5,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,7,7,1
898,-0.3071179175574951,-0.697775548942696,0.05093914875930397,0.13301434699109949,0.06769248126770952,0.9417955945374044,0.1776374909250683,11.870278179170796,-0.10602997736132916,-0.1046240055181514,0.02032302691749044,0.020017264842976272,0.3509312483966945,0.3452586640765908,4,3,1,2,1,13,3,5,2,7,2,3,10,11,2,2,4,1,1,2,1,1,1,6,3,2,6,2,7,2,3,2,4,6,3,1,5,4,5,4,5,5,8,1,3,2,1,3,10,1,3,3,2,1,2,1,2,2,1,2,1,1,1,1,2,8,8,3
899,1.318287738936421,0.7207278834071326,-1.4720342355877614,1.7873237746273702,1.7085057568275879,1.0606428081805526,1.3016080717529896,13.323928581764989,-1.627984870007597,-1.726311625478067,-1.5633579407599496,-1.6597292378064281,-1.272115521621796,-1.3609261814359188,4,3,2,2,1,24,5,5,5,6,5,3,12,13,4,4,4,6,5,4,5,7,6,6,5,2,6,4,7,5,6,4,4,6,3,1,5,4,9,6,12,9,8,3,3,3,2,4,12,3,5,6,1,2,2,2,2,2,2,2,2,1,1,2,1,14,11,7
900,-0.25081212321652857,-0.7060707904091238,-0.2845452960587877,-0.23485436264013296,0.28410937227058775,-0.3695378697665441,-1.3683374887598119,11.813037464800539,0.17026835639994034,0.16712866506462207,0.3078272195140913,0.3014990942524728,0.0,0.0,4,3,1,2,1,7,3,5,5,6,2,3,8,11,2,2,4,3,3,4,2,3,6,6,3,2,6,2,7,4,6,2,4,6,3,1,5,4,5,5,12,5,7,1,1,2,5,4,5,2,2,3,1,2,2,2,2,2,1,2,1,1,1,2,1,9,6,5
901,0.0,-0.593497253929802,-0.0961140749694396,-0.3663851922002053,-0.5173892650746637,-1.174291291608886,0.8384913183849314,11.608244735642321,0.03174183841151597,0.031233076045566268,0.02032302691749044,0.020017264842976272,0.4766039398249693,0.467203249828361,4,3,2,2,1,11,5,5,5,6,2,3,8,10,2,2,4,3,3,4,2,5,6,6,3,2,6,2,7,2,3,2,4,6,3,1,5,4,5,5,12,4,5,1,1,2,2,4,3,1,2,3,1,2,2,2,2,2,1,2,1,1,1,2,1,8,8,3
902,-0.3071179175574951,-0.19515973407456505,-1.5474208218784606,-0.05364303444402862,0.40509027718220464,-0.24806567671617938,1.0940674722162642,11.938199736300925,0.21819333889402778,0.21400459237883063,0.21032157608356858,0.2063551826731719,-0.23474999452526502,-0.23677605408491934,4,3,2,2,1,11,5,5,5,6,5,3,6,6,2,2,3,3,3,4,3,3,6,6,3,2,6,2,7,2,3,2,4,6,3,1,5,4,5,5,12,5,7,3,1,2,2,4,4,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,6,6,6
903,-0.36429670465726666,-0.429957453126096,0.29738768875768756,-0.563486112506164,-0.6519122158435836,0.07053665619063021,-0.5758045564204529,12.100717685412471,-0.9306907192466021,-0.9448840807014584,-0.8377835621967801,-0.8503253987089429,-0.40130776628563275,-0.4089542603628536,4,3,1,2,1,15,5,5,5,7,2,3,12,13,2,3,4,6,4,4,2,6,6,6,5,2,6,3,7,5,6,4,4,6,3,1,5,4,5,5,15,7,8,1,3,3,5,4,8,2,3,9,2,1,2,2,2,2,1,2,2,1,1,2,1,14,11,6
904,-1.2016750217446392,1.0459624264653362,1.0843357454642917,1.0691751181446305,0.9450730171535635,0.2941098648007647,0.8607924737740812,12.388398368982115,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.636057760810898,-0.6595210198793273,4,3,2,4,5,15,5,5,5,6,5,3,12,13,3,3,4,6,4,4,2,6,6,6,5,2,6,3,7,5,6,3,4,6,3,1,5,4,9,6,12,7,8,1,3,2,5,4,6,2,5,8,1,1,2,2,2,2,2,2,2,1,1,2,2,14,11,6
905,0.0,-0.9959893628804377,-0.7807467994954719,-0.3216446365983393,-0.40759912845055074,-1.0640553111392972,-1.3683374887598119,11.74006900564972,0.0908267477697491,0.08927370956787603,0.22516368970962786,0.2208568129647753,0.5305000109494696,0.5193002103267276,4,3,2,2,1,7,5,5,5,6,2,3,8,5,3,2,4,3,3,4,2,7,6,6,3,2,6,2,7,2,6,2,4,6,3,1,3,4,5,5,12,5,5,1,1,2,5,4,5,1,2,8,1,2,2,2,2,2,2,2,1,1,1,2,1,9,6,2
906,0.5044610472104119,0.10668946839341495,-0.36913495880558916,0.08110743696897113,-0.047003503910960996,-0.7019953534196068,-1.4401227763835307,11.759793355371237,0.25190238340530924,0.24693770842997387,0.39277208582250206,0.384165422725806,0.6774299801909062,0.660818567764642,4,3,1,2,1,11,5,5,5,6,2,3,8,10,4,2,4,3,3,4,2,2,3,6,3,2,6,2,7,2,6,3,4,6,3,1,3,4,5,5,12,5,8,3,1,2,5,4,5,1,2,4,1,2,1,2,1,2,2,2,1,1,1,2,1,6,4,1
907,1.8606145522860473,0.8231626153036204,1.0135245186955475,1.00762414547838,0.8998921080033268,0.24874548169834043,1.4380639542967586,12.449022745701502,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.636057760810898,-0.6595210198793273,4,3,2,2,3,20,5,5,5,6,2,3,12,13,4,3,4,6,4,4,2,7,6,6,5,2,6,3,7,5,6,3,4,6,3,1,5,4,5,5,12,8,8,3,3,2,5,4,8,2,5,3,1,2,2,2,2,2,2,2,2,1,1,2,1,14,11,6
908,0.7679986974074781,0.45025226689425424,0.311876427872653,0.0,-0.13767071064708084,0.7538065806213955,-2.5649192262266074,12.429220196836383,0.4234568688948106,0.4141158445912656,0.5712843235387117,0.557328790368285,0.19019226656277602,0.18812832927789613,4,3,2,2,1,18,5,5,5,3,2,3,11,12,2,3,4,3,4,4,2,2,6,6,4,2,6,3,7,5,6,4,3,6,3,1,5,4,5,5,7,7,7,1,1,3,5,4,5,2,2,3,2,2,2,2,2,2,1,2,1,1,2,2,1,7,7,4
909,0.0,-0.14945177959565267,-0.9335905658588343,-0.3513683448250543,-0.40759912845055074,-1.0640553111392972,-0.04442710197999785,11.782960235741939,-0.18804124330114358,-0.18589534631587512,-0.06501437804212144,-0.06416371353433822,0.27612221390527336,0.27230994566605116,4,3,2,3,1,12,5,5,5,6,2,3,8,10,2,2,4,3,4,4,4,3,7,6,3,2,6,2,7,2,6,2,4,6,3,1,3,4,5,5,12,5,8,3,1,2,2,4,4,1,3,3,1,2,1,2,2,2,1,2,1,1,1,2,2,11,3,4
910,2.776929583254824,0.6605762543837727,0.24153266660293615,-0.6793671143487072,-0.8362363750588659,0.033694964096588335,-0.5953499989173718,12.066816325306588,-1.0902011149063575,-1.1165484744303034,-1.0037632367414218,-1.028135638761577,-0.5468099549655148,-0.5630392969369303,4,3,4,2,1,15,5,5,5,7,2,3,12,13,2,3,4,6,4,4,2,6,6,6,5,2,6,3,7,5,6,4,4,6,3,1,5,4,5,5,15,6,8,1,3,3,5,4,8,2,3,3,2,1,2,2,2,2,1,2,2,1,1,2,2,14,11,6
911,0.5044610472104119,0.47037897823612307,0.12306849756695248,0.17887097127130633,0.03808483621057383,0.9750247642083343,-0.06560472151932085,11.946660519211651,0.18259310265191164,0.1791899184424576,0.32065182171814444,0.31399215884125486,0.6142074422256759,0.6000085158296538,4,3,1,2,3,11,3,5,2,7,2,3,6,6,3,2,4,3,3,4,2,2,6,6,3,2,4,2,7,2,3,2,4,6,3,1,5,4,5,5,5,5,8,1,3,2,4,3,10,1,3,7,2,2,2,2,2,2,2,2,1,1,1,2,1,9,6,2
912,0.0,-0.046837469121074164,0.6237067859364605,0.47547039001514974,0.34024243956441136,-0.3131768531928475,-1.7085379459407064,11.874097282798648,-0.06868364789000606,-0.06771862132659583,0.04003930481554594,0.039419699674416026,0.1419172563324793,0.14063053763572922,4,3,2,2,5,17,5,5,5,6,2,3,8,11,2,2,4,3,4,5,4,5,6,6,3,2,6,3,7,2,3,2,4,6,3,1,5,4,5,5,12,5,7,1,1,3,5,4,4,1,2,5,1,2,2,2,2,2,1,2,1,1,1,2,2,8,8,4
913,-1.1300619387536213,-1.0160326852509107,-0.7732924342526604,-0.6051631013374374,-0.14846032950432478,-0.8038641823373419,-0.23028712565050144,11.385103457032141,0.509252907459851,0.4974928554550348,0.6605600005210477,0.643690825001835,0.7160419334400853,0.6979011174078563,2,3,1,2,1,4,5,5,5,6,2,3,6,6,2,2,4,2,3,4,2,2,6,6,3,1,6,2,4,2,3,2,4,6,3,1,3,2,5,2,1,5,7,1,1,2,5,4,5,1,2,9,1,2,2,2,1,2,1,1,1,1,2,2,1,2,1,1
914,0.5944156992655265,-0.9597479339146328,0.2059412562540568,-0.03417753370843748,-0.1789561341845637,0.6940284189451725,1.455720063177335,11.884495917930655,0.30438718661563186,0.2981560724951389,0.4473855203849167,0.4372174821057817,0.7160419334400853,0.6979011174078563,3,3,1,4,1,18,5,5,2,7,2,3,6,6,2,2,4,3,3,4,2,3,6,6,3,1,4,2,7,2,4,2,4,6,3,1,5,4,5,5,5,5,5,1,3,2,7,3,8,1,5,8,2,2,2,2,2,2,1,2,1,1,1,2,1,3,2,1
915,-3.037682182284174,-2.6731190473584365,-0.6376905882507664,-1.0943044978874783,-1.2589495613590318,-0.39104997611709214,0.1776374909250683,12.065280672855897,-1.627984870007597,-1.726311625478067,-1.5633579407599496,-1.6597292378064281,-1.0373655270965312,-1.1103594219194448,5,2,1,2,1,20,5,5,4,7,2,3,12,13,4,3,4,6,4,4,4,7,6,6,5,2,6,3,7,2,3,3,4,6,3,1,5,4,9,6,6,6,8,1,3,3,2,4,3,1,3,3,2,2,2,2,2,2,2,2,2,1,1,2,1,14,11,6
916,-4.302447983842192,-3.6142043643877657,-0.07692756208089387,-1.3400684966638585,-1.5093191041431337,-0.6426536072212252,-1.386095775015305,11.225256725762893,0.04703666256109039,0.04626941819420897,0.17959760568637134,0.17631290256875295,0.4905555721310164,0.48069978967327254,2,3,1,2,1,1,5,5,3,7,2,3,13,14,3,2,4,3,3,4,2,6,6,6,2,2,6,2,7,2,6,2,4,6,3,1,5,4,5,5,6,4,8,1,1,3,5,4,5,1,2,7,2,1,2,2,2,2,2,2,1,1,1,2,1,8,8,3
917,-1.2016750217446392,-0.11955764384325197,-0.3247731824382663,-1.6174717983382523,-1.7919208609212436,-2.453998598911387,-1.1972246436151106,10.471978128496518,0.30438718661563186,0.2981560724951389,0.34557728023101286,0.33826027011454185,0.7160419334400853,0.6979011174078563,1,3,1,2,1,2,5,5,5,6,2,3,4,2,2,2,4,3,3,4,4,3,6,6,3,1,4,2,7,2,3,2,4,6,3,1,5,4,5,2,12,2,2,3,2,2,3,4,3,1,2,5,1,2,2,2,2,2,1,2,1,1,1,2,1,3,4,1
918,0.0,1.3779474951468815,-2.129353806694936,0.2347107141644319,0.2716367918739507,-0.38206109973315194,-1.4039782460994057,11.813037464800539,0.22962976521300202,0.22518118415493102,0.3695961548524498,0.3616299817993263,0.6571133438913844,0.6412900285852241,4,3,1,2,1,5,5,5,5,6,2,3,12,13,2,2,4,3,3,4,2,5,6,6,5,2,4,2,7,2,6,3,4,6,3,1,5,4,5,5,12,4,5,1,1,2,5,4,5,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,1,6,4,1
919,1.426235676352208,0.7575030733867031,-0.34425627222948496,0.17691944540713417,-0.38339358701388687,0.8276183476714613,1.3417821648178325,12.380030154325457,-0.3929069641453627,-0.3905396597372274,-0.27818885817825245,-0.2761346045528574,0.08924780584538337,0.08862231054694936,4,3,2,2,3,13,5,5,5,7,2,3,8,10,2,3,4,6,5,4,3,3,5,6,5,2,6,3,7,4,6,3,4,6,3,1,4,4,5,5,15,7,8,3,3,3,7,4,8,2,5,11,2,2,1,2,1,2,1,2,2,1,1,2,2,13,10,5
920,0.8101472463694706,0.35303947887231313,-0.9079132242658737,0.3277169991395167,0.579588071173635,-0.07285926927464896,0.5082020073048241,12.081081821061819,0.20654705822084554,0.20261922491794387,-0.2474648877810549,-0.2454150066033915,-0.3403077443866934,-0.3454212913212063,4,3,2,2,3,11,5,5,5,6,5,3,6,6,2,4,4,3,4,4,2,5,2,6,5,2,6,2,4,4,6,2,4,6,3,1,5,4,5,5,12,6,6,3,1,2,5,4,5,2,3,2,1,2,1,2,2,2,1,2,2,1,2,2,1,6,10,6
921,0.018501499801521343,-0.2628409783026287,-1.6986369787401414,-0.1973739551304165,-0.3263653252084992,0.3604544259836157,-0.11390552053528151,12.211065162153215,-0.4907470925401493,-0.4892727719792955,-0.3799970983321566,-0.3784025123441275,0.0,0.0,4,3,2,2,1,13,5,5,5,7,2,3,8,10,3,3,3,6,4,5,2,7,6,6,5,2,6,3,7,2,6,3,4,6,3,1,5,4,5,5,15,6,8,1,3,3,5,4,6,1,3,9,2,2,2,2,2,2,2,2,2,1,1,2,2,13,10,5
922,-0.1407156521586419,-0.1778806625998277,-1.1820093635988527,0.48226004690388435,0.34715933259739046,0.9020508713996827,0.039046338751629946,11.890683588496984,0.6695733919194545,0.6529624643700139,0.0,0.0,-0.40130776628563275,-0.4089542603628536,4,3,1,2,1,5,3,5,2,3,2,3,6,6,2,2,4,3,3,4,2,5,6,6,4,2,6,2,7,2,1,1,2,1,1,1,4,4,5,5,5,5,7,4,3,1,7,3,9,1,1,12,2,2,2,2,2,1,1,2,2,1,1,2,1,4,3,6
923,-0.25081212321652857,0.17981108138661742,0.8144292756558394,0.5555691189393316,0.42184219476933243,-0.23124573171251134,-0.5499742060483419,12.043500773454495,-1.0902011149063575,-1.1165484744303034,-1.0037632367414218,-1.028135638761577,-0.636057760810898,-0.6595210198793273,4,3,1,2,1,15,4,5,5,6,2,3,12,13,2,3,4,6,4,4,2,7,6,6,5,2,6,3,7,5,6,4,4,6,3,1,5,4,9,6,12,6,8,1,3,2,5,4,5,2,3,5,1,2,2,2,2,2,1,2,1,1,1,2,2,14,11,6
924,-1.2016750217446392,-0.3898657551592603,0.01750680234687845,0.9822346779585039,0.8742334583656074,0.2229826355328094,0.20169395191303668,12.170450649220749,-0.4564303845180956,-0.4545589548952934,-0.3442886041905359,-0.3424458878236142,0.0,0.0,4,3,1,2,1,13,5,5,4,6,2,3,10,11,2,3,4,6,4,4,2,4,5,6,5,2,6,3,7,3,6,3,4,6,3,1,5,4,5,5,14,6,8,3,3,2,2,4,4,2,3,9,1,2,1,2,2,2,1,2,2,1,1,2,1,13,10,5
925,0.45864731653886104,0.18049221481797892,0.05093914875930397,1.0897342892927273,0.9660174610346737,0.3151393614169241,0.55450617349532,12.242891437918386,-0.12556088723632633,-0.12394939213459187,0.0,0.0,0.33311554352073575,0.32791230098451035,4,3,1,2,1,14,5,5,5,6,2,3,10,11,3,2,3,3,4,4,2,3,3,6,3,2,6,2,7,4,6,2,4,6,3,1,5,4,5,5,12,6,5,3,3,2,5,4,6,2,3,2,1,2,1,1,2,2,2,2,2,1,1,2,2,11,3,4
926,0.0,1.1607314678913543,-0.8227292880492363,0.21945044402534927,0.07942475617620753,-0.5750536841739539,0.2349972702620916,12.07254696717504,-0.06868364789000606,-0.06771862132659583,0.059184015164986316,0.058243917905932,0.3849978222695878,0.37838473844422293,4,3,2,2,3,14,5,5,5,6,2,3,12,13,2,2,4,6,4,4,4,5,3,6,3,2,6,4,7,2,6,3,4,6,3,1,5,4,5,2,12,5,5,1,3,2,5,4,5,1,3,6,1,2,1,2,2,2,1,2,1,1,1,2,2,8,8,3
927,1.05339745425056,0.5489936412043465,0.7243145610143908,0.3222482720142041,0.28055299455739646,1.0699540713664029,0.7317677490798715,12.560247968016562,-0.9306907192466021,-0.9448840807014584,-0.8377835621967801,-0.8503253987089429,-0.4694999890505303,-0.4806997896732724,4,3,1,2,1,24,5,5,5,7,5,3,12,13,3,3,4,6,4,4,2,6,6,6,5,2,6,4,7,5,7,4,4,6,3,1,5,4,5,5,15,8,8,1,3,3,7,4,11,2,5,2,2,1,2,2,2,2,2,2,2,1,1,2,2,14,11,6
928,0.0,0.1019980695521908,-0.7695851950380068,-0.4326938443499443,0.02413024363533085,0.6674271995848741,-0.033903700528046754,12.07824495582233,0.07656312529058219,0.07527331470112905,0.21032157608356858,0.2063551826731719,0.5174890201570622,0.5067335311905653,4,3,1,2,1,14,3,5,5,7,2,3,6,6,3,2,4,3,3,4,2,3,6,6,4,2,6,2,7,5,6,3,4,6,3,1,4,4,5,5,15,7,8,1,3,3,7,4,9,2,3,1,2,2,2,2,2,2,2,2,2,1,1,2,1,9,6,2
929,0.0,0.51759114798613,1.134745614057953,1.1737591976066328,1.0950417159559316,0.4446875675030365,0.14846778744140934,12.373707715234994,-0.8033241281223237,-0.810611995344192,-0.7052513516456788,-0.7112461685253362,-0.2851265124142036,-0.2884323586816461,4,3,1,2,1,17,5,5,5,6,5,3,12,13,2,3,4,6,4,4,4,6,6,6,5,2,6,4,7,4,6,3,4,6,3,1,5,4,5,5,12,8,8,1,3,2,5,4,6,2,3,3,1,1,2,2,2,2,1,2,2,1,1,2,2,14,11,6
930,0.0,0.7363301717583068,0.5133905024898968,-0.11535053775431695,-0.19657419202952137,0.9378531797308461,0.6766878332062706,12.310437165348775,-0.6064674029912455,-0.6070763495193562,-0.5004106888535413,-0.500423637089099,-0.10555774986142837,-0.10573985763459624,4,3,2,2,3,15,5,5,5,7,2,3,8,10,3,2,4,6,4,4,2,6,6,6,4,2,6,3,7,4,7,4,4,6,3,1,5,4,5,5,15,7,8,1,3,3,7,4,8,2,3,11,2,1,2,2,2,2,2,2,1,1,1,2,1,13,10,5
931,0.17112843437590686,-0.13901016353935183,0.9375367098579523,0.7882741815018804,0.6589080807713903,0.006782848840224957,0.5461493590515474,12.211065162153215,-1.30376155375224,-1.3534809385451985,-1.2259850674167105,-1.2735506453649683,-0.7416155106723266,-0.7757086024680245,4,3,2,4,1,22,5,5,5,6,2,3,12,13,2,3,4,6,4,4,4,7,6,6,5,2,6,3,7,2,6,4,4,6,3,1,5,4,5,5,12,8,8,1,3,2,5,4,6,1,5,9,1,2,2,2,2,2,1,2,2,1,1,2,2,14,11,6
932,0.018501499801521343,-0.09387158090636019,-1.637191626028368,-0.20435211225162325,-0.3523197335541452,-1.0085514336185502,-0.35221905730304043,11.674202123168433,0.11842694350170054,0.11634533376763115,0.25388326930824784,0.24889764247527105,0.5556763567944025,0.5435995546131602,4,3,1,2,1,11,5,5,5,6,2,3,12,13,2,2,4,3,3,4,2,3,4,6,5,2,6,2,7,2,3,2,4,6,3,1,2,4,5,5,12,5,5,1,1,2,2,4,4,1,2,9,1,2,1,2,2,2,1,2,1,1,1,2,1,9,6,2
933,0.6822283690374858,0.48436471425119204,1.2211678271492479,1.3530571774144717,1.2342749415113732,0.5844862015606295,1.199942690021211,12.676079399771027,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.636057760810898,-0.6595210198793273,4,3,2,2,3,20,7,5,5,6,5,3,12,15,4,4,4,6,5,5,2,6,6,6,5,2,6,4,7,5,6,4,4,6,3,1,5,4,5,5,12,9,8,1,3,2,5,4,8,2,5,6,1,1,2,2,2,2,2,2,2,1,1,2,1,14,11,6
934,-0.36429670465726666,-0.2559834961704178,0.9588173876831088,0.8377049136755224,0.7092651301171693,0.05734439178822975,0.37300825681556715,12.154784614286667,-1.0054481406492326,-1.0248149621527998,-0.9155729277292476,-0.9331179272570078,-0.4694999890505303,-0.4806997896732724,4,3,1,2,2,17,5,5,5,6,2,3,12,13,3,3,4,6,4,4,4,7,6,6,5,2,6,3,7,2,6,3,4,6,3,1,5,4,5,5,12,7,8,1,3,2,5,4,5,1,3,8,1,2,2,2,2,2,2,2,2,1,1,2,2,14,11,6
936,-1.0598129977764372,-1.1308668526172736,0.02097307055082565,-1.1369565301346791,-0.8214956025171231,-1.4796325663880487,0.1776374909250683,11.288543647320601,0.5019152015909041,0.49036728982670885,0.404062040422046,0.39513849426285896,0.6873270540876761,0.6703275034064603,4,3,2,2,1,4,5,5,5,6,2,3,6,6,3,2,3,6,2,4,3,6,6,6,4,2,6,2,7,2,3,2,4,6,3,1,5,4,5,5,1,4,8,1,1,2,3,4,4,1,3,3,1,1,2,2,1,2,2,2,1,1,1,2,1,2,4,1
937,-0.1407156521586419,0.14457543261597916,-0.5592311033964146,0.3131028081463047,0.2191971282366736,-0.43471371420563515,0.3049337059878856,12.127575825689417,-0.9306907192466021,-0.9448840807014584,-0.8377835621967801,-0.8503253987089429,-0.40130776628563275,-0.4089542603628536,4,3,1,2,1,13,5,5,5,6,2,3,12,13,2,3,4,6,4,4,2,7,6,6,5,2,6,3,7,2,6,3,4,6,3,1,5,4,5,5,12,7,8,3,3,2,2,4,4,1,3,8,1,2,2,2,2,2,2,2,2,1,1,2,1,14,11,6
938,0.2694798066776909,0.04855699457187412,0.28269422080936124,0.19441995170008616,0.053925199893192687,0.6596077215438448,0.8570890944968655,12.441148720271016,-1.0902011149063575,-1.1165484744303034,-1.0037632367414218,-1.028135638761577,-0.5468099549655148,-0.5630392969369303,4,3,1,2,1,20,5,5,5,7,2,3,12,13,2,3,4,6,4,4,3,7,6,6,5,2,6,3,7,5,6,3,4,6,3,1,5,4,5,5,15,7,8,1,3,3,5,4,8,2,3,4,2,2,2,2,2,2,1,2,2,1,1,2,1,14,11,6
939,0.17112843437590686,-0.182387417237277,0.47273499037265687,0.6750576659137287,0.5435699214618707,0.6495132211417562,1.4469072470661195,12.387560521575551,-1.1880412433011438,-1.2240376689885206,-1.1055714768953258,-1.1394731099301796,-0.636057760810898,-0.6595210198793273,4,3,1,2,1,17,5,5,5,7,2,3,12,13,2,3,4,6,4,5,3,7,6,6,5,2,6,3,7,2,6,3,4,6,3,1,5,4,9,6,15,7,8,1,3,3,5,4,6,1,5,8,2,2,2,2,2,2,1,2,2,1,1,2,1,14,11,6
940,0.0,2.1692356714177436,0.5842004394968182,0.03155704770926528,0.23197000489202418,1.0967366628974409,-0.8786204192954822,12.406565597924235,0.3891401608727569,0.3807267875347325,0.535575829397091,0.5227443542986188,0.7160419334400853,0.6979011174078563,4,3,1,2,1,19,5,5,5,7,2,3,6,6,2,2,3,3,3,4,3,6,6,6,5,2,6,2,7,4,6,2,4,6,3,1,5,4,4,5,10,7,7,1,3,2,7,4,11,3,2,3,2,1,2,2,1,2,1,2,1,1,1,2,2,3,2,1
941,-0.8567548579632873,0.6699746990531351,-0.41022196239131764,1.1427880700356936,1.020065453798946,0.3694068362373739,0.3908595191449506,11.924379271639218,-0.0508034658336962,-0.05007099173939455,0.07778936553246721,0.07652335946686974,0.401307766285633,0.394225155850088,4,3,2,2,1,12,5,5,2,6,2,3,10,11,2,2,4,3,3,4,5,2,3,6,3,2,6,2,7,2,6,2,4,6,3,1,5,4,5,5,5,6,8,1,3,2,7,3,8,1,3,9,1,2,1,2,2,2,1,2,1,1,1,2,2,8,8,3
942,0.0,-0.18371459767341686,-1.0193558980336719,-0.05364303444402862,-0.1333696506693691,0.757021098452781,-0.5953499989173718,12.273735966890268,-0.6972941507609945,-0.700444309498398,-0.5949211060111032,-0.5971343120082192,-0.18840809034559017,-0.18954643636484933,4,3,2,2,2,15,7,5,5,7,2,3,12,13,3,3,4,6,4,4,2,5,6,6,5,2,6,3,7,4,7,3,4,6,3,1,4,4,5,5,15,7,8,3,3,3,5,4,8,2,3,3,2,2,2,2,2,2,2,2,1,1,1,2,1,13,10,5
943,-1.8309347439144512,-0.47887775864707754,0.05093914875930397,0.7496949526003377,0.6196058886312338,-0.032678944526582654,0.039046338751629946,11.918397239722838,-0.06868364789000606,-0.06771862132659583,0.0,0.0,0.3849978222695878,0.37838473844422293,4,3,2,2,1,5,5,5,2,6,2,3,6,6,2,2,4,6,4,4,5,7,6,6,3,2,6,2,7,2,1,1,2,1,1,1,5,4,1,2,5,4,2,4,3,2,7,3,8,1,1,8,1,2,2,1,2,1,1,2,1,1,1,2,2,8,3,3
944,1.318287738936421,2.2554342493978625,1.0604149443667485,1.0195472370853493,0.8945151244108525,0.2433466628562195,0.3997386355100992,11.870606902224587,0.0908267477697491,0.08927370956787603,0.22516368970962786,0.2208568129647753,0.5305000109494696,0.5193002103267276,4,3,1,3,1,12,5,5,2,6,2,3,8,11,2,2,4,3,3,4,4,6,6,6,3,2,6,2,7,2,6,2,4,6,2,1,5,4,5,5,5,5,3,1,3,2,7,3,8,1,3,3,1,1,2,2,2,2,1,2,1,1,1,2,1,9,6,2
945,0.0,0.9689808548398557,-0.5264997189367634,-0.4666284242531656,0.468079472144923,-0.18482069060710557,0.16309423119126631,11.83138646878959,0.20654705822084554,0.20261922491794387,0.34557728023101286,0.33826027011454185,0.6360577608108983,0.6210385353157154,4,3,2,2,5,22,5,5,5,5,2,3,8,10,3,2,4,3,3,4,2,7,4,6,4,2,4,3,7,5,5,3,4,6,3,1,5,4,4,2,12,6,5,1,1,2,5,4,6,2,3,7,1,2,1,2,2,2,2,2,2,1,2,2,1,6,4,1
